year,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2007,1,Arkansas,2170,0,3705,6022,0,285,1,14,45,0,648,1877,0,0,0,0,0,0,0,0,0,0,0,0,14767
2007,1,California,16445,0,16192,15675,0,14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62459
2007,1,Colorado,1752,0,6499,8243,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17007
2007,1,Connecticut,4582,0,2377,2227,0,69,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9512
2007,1,Delaware,0,0,599,753,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381
2007,1,Florida,0,0,19482,13887,0,697,0,6,1,0,534,406,0,0,0,0,0,0,0,0,0,0,0,0,35013
2007,1,Georgia,3633,0,7492,8789,0,286,0,20,30,0,990,1535,0,0,0,0,0,0,0,0,0,0,0,0,22775
2007,1,Hawaii,571,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579
2007,1,Idaho,1425,0,1420,2859,0,117,0,4,4,0,207,539,0,0,0,0,0,0,0,0,0,0,0,0,6575
2007,1,Illinois,35972,0,5198,7155,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48593
2007,1,Indiana,0,0,6961,8305,0,243,0,0,5,0,1,460,0,0,0,0,0,0,0,0,0,0,0,0,15975
2007,1,Iowa,7045,0,13,3088,0,3,0,0,1,0,3,129,0,0,0,0,0,0,0,0,0,0,0,0,10282
2007,1,Kansas,0,0,3425,4662,0,203,0,1,2,0,286,416,0,0,0,0,0,0,0,0,0,0,0,0,8995
2007,1,Kentucky,105742,0,7030,9046,0,547,0,14,34,0,1130,2061,0,0,0,0,0,0,0,0,0,0,0,0,125604
2007,1,Louisiana,0,0,6834,7560,0,250,0,8,16,0,697,1006,0,0,0,0,0,0,0,0,0,0,0,0,16371
2007,1,Maine,0,0,1196,2080,0,79,0,13,28,0,42,97,0,0,0,0,0,0,0,0,0,0,0,0,3535
2007,1,Maryland,1054,0,1868,3451,0,5,0,0,2,0,34,91,0,0,0,0,0,0,0,0,0,0,0,0,6505
2007,1,Massachusetts,11479,0,1927,1489,0,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15028
2007,1,Michigan,13629,0,2312,10327,0,66,0,0,2,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,26569
2007,1,Minnesota,8590,0,3875,7140,0,125,0,1,4,0,65,347,0,0,0,0,0,0,0,0,0,0,0,0,20147
2007,1,Mississippi,527,0,4441,7065,0,219,0,44,86,0,873,1402,0,0,0,0,0,0,0,0,0,0,0,0,14657
2007,1,Missouri,2579,0,4634,9835,0,181,0,0,14,0,219,1344,0,0,0,0,0,0,0,0,0,0,0,0,18806
2007,1,Montana,485,0,1259,2634,0,130,0,4,4,0,296,996,0,0,0,0,0,0,0,0,0,0,0,0,5808
2007,1,Nebraska,2140,0,3,1990,0,1,1,0,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,4225
2007,1,Nevada,613,0,2395,2057,0,126,0,0,0,0,197,129,0,0,0,0,0,0,0,0,0,0,0,0,5517
2007,1,New Hampshire,1719,0,1688,1928,0,13,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5357
2007,1,New Jersey,0,0,1317,1534,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901
2007,1,New Mexico,224,0,2618,3372,0,149,0,5,7,0,316,740,0,0,0,0,0,0,0,0,0,0,0,0,7431
2007,1,New York,3809,0,3752,9711,0,51,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17343
2007,1,North Carolina,11547,0,260,11175,0,135,0,7,16,0,1119,2003,0,0,0,0,0,0,0,0,0,0,0,0,26262
2007,1,North Dakota,317,0,581,1954,0,31,0,3,2,0,16,124,0,0,0,0,0,0,0,0,0,0,0,0,3028
2007,1,Ohio,0,0,11141,13703,0,634,0,11,63,0,575,958,0,0,0,0,0,0,0,0,0,0,0,0,27085
2007,1,Oklahoma,0,0,4753,6433,0,387,0,16,27,0,894,1670,0,0,0,0,0,0,0,0,0,0,0,0,14180
2007,1,Oregon,62,0,4841,6939,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12099
2007,1,Pennsylvania,232,0,1,45225,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45570
2007,1,Rhode Island,0,0,426,372,0,85,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,885
2007,1,South Carolina,1783,0,4503,4682,0,147,0,4,3,0,513,703,0,0,0,0,0,0,0,0,0,0,0,0,12338
2007,1,South Dakota,0,0,830,2466,0,56,0,0,2,0,61,213,0,0,0,0,0,0,0,0,0,0,0,0,3628
2007,1,Tennessee,0,0,10320,9792,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20523
2007,1,Texas,5526,0,19624,25320,0,1262,0,47,59,0,3204,4625,0,0,0,0,0,0,0,0,0,0,0,0,59667
2007,1,Utah,2074,0,2111,4170,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8448
2007,1,Vermont,0,0,532,734,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290
2007,1,Virginia,0,0,9031,10055,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19338
2007,1,Washington,6407,0,6347,6619,0,287,14,4,4,0,641,791,0,0,0,0,0,0,0,0,0,0,0,0,21114
2007,1,West Virginia,0,0,3061,4519,0,247,0,4,9,0,615,1908,0,0,0,0,0,0,0,0,0,0,0,0,10363
2007,1,Wisconsin,0,0,3732,8895,0,4,0,0,1,0,3,186,0,0,0,0,0,0,0,0,0,0,0,0,12821
2007,1,Wyoming,270,0,836,1569,0,49,32,0,2,0,65,209,0,0,0,0,0,0,0,0,0,0,0,0,3032
2006,12,Alabama,0,0,10029,26008,0,441,0,46,77,0,1221,1675,0,0,0,0,0,0,0,0,0,0,0,0,39497
2006,12,Alaska,0,0,1991,2879,0,81,0,8,5,0,88,93,0,0,0,0,0,0,0,0,0,0,0,0,5145
2006,12,Arizona,2365,0,8353,11033,0,345,0,3,6,0,620,413,0,0,0,0,0,0,0,0,0,0,0,0,23138
2006,12,Arkansas,997,0,4377,15462,0,230,0,8,29,0,526,1501,0,0,0,0,0,0,0,0,0,0,0,0,23130
2006,12,California,12881,0,16275,20903,0,7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57901
2006,12,Colorado,1645,0,7652,14388,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24297
2006,12,Connecticut,3525,0,2684,3053,0,67,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9554
2006,12,Delaware,0,0,677,1702,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407
2006,12,Florida,0,0,21311,27946,0,778,3,6,4,0,466,414,0,0,0,0,0,0,0,0,0,0,0,0,50928
2006,12,Georgia,3206,0,9468,25683,0,475,0,23,25,0,852,1373,0,0,0,0,0,0,0,0,0,0,0,0,41105
2006,12,Hawaii,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477
2006,12,Idaho,1004,0,2055,6662,0,115,0,3,10,0,176,525,0,0,0,0,0,0,0,0,0,0,0,0,10550
2006,12,Illinois,32090,0,5986,12279,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50696
2006,12,Indiana,0,0,7138,16146,0,245,0,0,6,0,2,395,0,0,0,0,0,0,0,0,0,0,0,0,23932
2006,12,Iowa,6273,0,34,7691,0,2,0,0,1,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,14116
2006,12,Kansas,0,0,4271,10401,0,244,0,0,3,0,289,418,0,0,0,0,0,0,0,0,0,0,0,0,15626
2006,12,Kentucky,102157,0,9337,20330,0,543,0,6,29,0,1066,1689,0,0,0,0,0,0,0,0,0,0,0,0,135157
2006,12,Louisiana,0,0,7841,21390,0,311,0,7,8,0,700,989,0,0,0,0,0,0,0,0,0,0,0,0,31246
2006,12,Maine,0,0,1397,3845,0,102,0,9,33,0,35,61,0,0,0,0,0,0,0,0,0,0,0,0,5482
2006,12,Maryland,1373,0,1319,7167,0,7,0,1,2,0,45,89,0,0,0,0,0,0,0,0,0,0,0,0,10003
2006,12,Massachusetts,9574,0,1974,1884,0,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13574
2006,12,Michigan,11145,0,2460,21246,0,61,0,0,1,0,1,233,0,0,0,0,0,0,0,0,0,0,0,0,35147
2006,12,Minnesota,4498,0,4246,13559,0,162,0,1,5,0,73,309,0,0,0,0,0,0,0,0,0,0,0,0,22853
2006,12,Mississippi,697,0,5226,20475,0,280,0,35,67,0,823,1485,0,0,0,0,0,0,0,0,0,0,0,0,29088
2006,12,Missouri,2045,0,5278,22173,0,190,0,6,17,0,161,1042,0,0,0,0,0,0,0,0,0,0,0,0,30912
2006,12,Montana,332,0,1946,5611,0,151,0,0,4,0,238,750,0,0,0,0,0,0,0,0,0,0,0,0,9032
2006,12,Nebraska,1990,0,1,5151,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,0,0,0,0,0,7240
2006,12,Nevada,704,0,2916,4044,0,175,0,0,0,0,175,127,0,0,0,0,0,0,0,0,0,0,0,0,8141
2006,12,New Hampshire,1468,0,1794,3003,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6286
2006,12,New Jersey,0,0,1367,2646,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064
2006,12,New Mexico,173,0,3193,6136,0,163,0,3,5,0,270,599,0,0,0,0,0,0,0,0,0,0,0,0,10542
2006,12,New York,3299,0,3263,17617,0,50,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,24243
2006,12,North Carolina,9157,0,297,27037,0,109,0,3,15,0,1034,1926,0,0,0,0,0,0,0,0,0,0,0,0,39578
2006,12,North Dakota,168,0,620,2966,0,16,0,0,2,0,13,102,0,0,0,0,0,0,0,0,0,0,0,0,3887
2006,12,Ohio,0,0,13640,25108,0,551,0,13,94,0,519,789,0,0,0,0,0,0,0,0,0,0,0,0,40714
2006,12,Oklahoma,0,0,7004,15609,0,464,0,14,28,0,811,1489,0,0,0,0,0,0,0,0,0,0,0,0,25419
2006,12,Oregon,76,0,5912,13698,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19966
2006,12,Pennsylvania,171,0,0,59214,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59565
2006,12,Rhode Island,0,0,396,554,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054
2006,12,South Carolina,1366,0,5159,12689,0,195,0,4,9,0,453,638,0,0,0,0,0,0,0,0,0,0,0,0,20513
2006,12,South Dakota,0,0,975,4718,0,64,0,0,0,0,53,204,0,0,0,0,0,0,0,0,0,0,0,0,6014
2006,12,Tennessee,0,0,12069,22723,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35319
2006,12,Texas,9626,0,24939,61903,0,1365,5,56,60,0,2858,4414,0,0,0,0,0,0,0,0,0,0,0,0,105226
2006,12,Utah,1907,0,3345,11500,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16920
2006,12,Vermont,0,0,648,1525,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203
2006,12,Virginia,0,0,10114,20790,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31229
2006,12,Washington,5105,0,6759,12298,0,261,12,5,4,0,579,735,0,0,0,0,0,0,0,0,0,0,0,0,25758
2006,12,West Virginia,0,0,4130,11781,0,258,0,3,14,0,525,1338,0,0,0,0,0,0,0,0,0,0,0,0,18049
2006,12,Wisconsin,0,0,4648,14981,0,3,0,0,0,0,7,132,0,0,0,0,0,0,0,0,0,0,0,0,19771
2006,12,Wyoming,153,0,1296,3415,0,69,16,3,2,0,65,172,0,0,0,0,0,0,0,0,0,0,0,0,5191
2006,11,Alabama,0,0,6915,17468,0,409,0,45,81,0,1162,2277,0,0,0,0,0,0,0,0,0,0,0,0,28357
2006,11,Alaska,0,0,1310,2011,0,79,0,5,2,0,104,125,0,0,0,0,0,0,0,0,0,0,0,0,3636
2006,11,Arizona,3233,0,5504,6900,0,265,0,10,9,0,570,489,0,0,0,0,0,0,0,0,0,0,0,0,16980
2006,11,Arkansas,775,0,2921,13227,0,247,0,9,51,0,546,2689,0,0,0,0,0,0,0,0,0,0,0,0,20465
2006,11,California,13129,0,14872,18247,0,2150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48401
2006,11,Colorado,1756,0,6956,11631,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20853
2006,11,Connecticut,3517,0,2154,2819,0,60,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808
2006,11,Delaware,0,0,532,1452,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2006,11,Florida,0,0,18006,20716,0,709,4,6,3,0,483,489,0,0,0,0,0,0,0,0,0,0,0,0,40416
2006,11,Georgia,2375,0,5846,15499,0,299,0,25,29,0,845,1582,0,0,0,0,0,0,0,0,0,0,0,0,26500
2006,11,Hawaii,463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
2006,11,Idaho,1248,0,1412,4181,0,98,0,1,3,0,167,576,0,0,0,0,0,0,0,0,0,0,0,0,7686
2006,11,Illinois,30945,0,4948,11771,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48006
2006,11,Indiana,0,0,6058,14668,0,240,0,0,6,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,21605
2006,11,Iowa,4572,0,20,7141,0,5,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,11866
2006,11,Kansas,0,0,3013,8225,0,202,0,2,5,0,275,626,0,0,0,0,0,0,0,0,0,0,0,0,12348
2006,11,Kentucky,100835,0,5989,15104,0,499,0,15,37,0,1097,2551,0,0,0,0,0,0,0,0,0,0,0,0,126127
2006,11,Louisiana,0,0,5276,15132,0,240,0,4,16,0,599,1268,0,0,0,0,0,0,0,0,0,0,0,0,22535
2006,11,Maine,0,0,1112,3832,0,77,0,7,38,0,45,107,0,0,0,0,0,0,0,0,0,0,0,0,5218
2006,11,Maryland,1266,0,1439,6894,0,6,0,0,2,0,43,162,0,0,0,0,0,0,0,0,0,0,0,0,9812
2006,11,Massachusetts,9035,0,1701,2010,0,71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12912
2006,11,Michigan,10205,0,1915,21089,0,59,0,0,3,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,33698
2006,11,Minnesota,3545,0,2777,12690,0,117,0,1,7,0,71,533,0,0,0,0,0,0,0,0,0,0,0,0,19741
2006,11,Mississippi,562,0,3551,17282,0,246,0,35,49,0,740,1995,0,0,0,0,0,0,0,0,0,0,0,0,24460
2006,11,Missouri,1402,0,3864,16706,0,201,0,1,14,0,177,1980,0,0,0,0,0,0,0,0,0,0,0,0,24345
2006,11,Montana,356,0,1104,3852,0,106,1,0,11,0,270,939,0,0,0,0,0,0,0,0,0,0,0,0,6639
2006,11,Nebraska,1919,0,2,4555,0,0,0,0,0,0,4,122,0,0,0,0,0,0,0,0,0,0,0,0,6602
2006,11,Nevada,763,0,2128,2736,0,111,0,0,0,0,147,126,0,0,0,0,0,0,0,0,0,0,0,0,6011
2006,11,New Hampshire,1418,0,1568,2810,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5816
2006,11,New Jersey,0,0,1239,2545,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826
2006,11,New Mexico,279,0,2390,3921,0,160,0,3,6,0,280,828,0,0,0,0,0,0,0,0,0,0,0,0,7867
2006,11,New York,3503,0,2968,16692,0,42,12,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,23232
2006,11,North Carolina,8032,0,216,18925,0,118,0,7,34,0,1007,2420,0,0,0,0,0,0,0,0,0,0,0,0,30759
2006,11,North Dakota,293,0,462,3205,0,23,0,1,4,0,30,190,0,0,0,0,0,0,0,0,0,0,0,0,4208
2006,11,Ohio,0,0,9911,24610,0,481,0,5,46,0,541,1624,0,0,0,0,0,0,0,0,0,0,0,0,37218
2006,11,Oklahoma,0,0,4373,11003,0,379,0,6,29,0,852,2376,0,0,0,0,0,0,0,0,0,0,0,0,19018
2006,11,Oregon,43,0,4793,9110,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211
2006,11,Pennsylvania,326,0,0,56099,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56941
2006,11,Rhode Island,0,0,352,477,0,101,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,933
2006,11,South Carolina,1525,0,3886,8933,0,154,0,6,5,0,421,759,0,0,0,0,0,0,0,0,0,0,0,0,15689
2006,11,South Dakota,0,0,654,4778,0,38,0,1,2,0,50,254,0,0,0,0,0,0,0,0,0,0,0,0,5777
2006,11,Tennessee,0,0,8585,16389,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25351
2006,11,Texas,7371,0,16689,39310,0,1199,1,76,118,0,2853,5634,0,0,0,0,0,0,0,0,0,0,0,0,73251
2006,11,Utah,1713,0,2185,6686,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10696
2006,11,Vermont,0,0,448,1684,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153
2006,11,Virginia,0,0,7924,17557,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25763
2006,11,Washington,4956,0,5817,8532,0,236,18,1,4,0,596,835,0,0,0,0,0,0,0,0,0,0,0,0,20995
2006,11,West Virginia,0,0,2604,10779,0,203,0,2,12,0,523,3196,0,0,0,0,0,0,0,0,0,0,0,0,17319
2006,11,Wisconsin,0,0,3577,17465,0,2,0,0,2,0,7,379,0,0,0,0,0,0,0,0,0,0,0,0,21432
2006,11,Wyoming,188,0,861,2252,0,63,9,0,2,0,71,249,0,0,0,0,0,0,0,0,0,0,0,0,3695
2006,10,Alabama,0,0,6174,10714,0,349,0,55,83,0,1175,1657,0,0,0,0,0,0,0,0,0,0,0,0,20207
2006,10,Alaska,0,0,1481,2445,0,88,0,6,13,0,165,222,0,0,0,0,0,0,0,0,0,0,0,0,4420
2006,10,Arizona,4638,0,5692,6462,0,291,0,12,8,0,607,573,0,0,0,0,0,0,0,0,0,0,0,0,18283
2006,10,Arkansas,1502,0,2782,9554,0,209,0,6,39,0,555,2065,0,0,0,0,0,0,0,0,0,0,0,0,16712
2006,10,California,14330,0,15251,15914,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45861
2006,10,Colorado,1667,0,6423,11316,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19853
2006,10,Connecticut,3391,0,2359,2528,0,54,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8598
2006,10,Delaware,0,0,483,1078,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585
2006,10,Florida,0,0,17970,15942,0,739,2,7,3,0,482,434,0,0,0,0,0,0,0,0,0,0,0,0,35579
2006,10,Georgia,3216,0,5989,12437,0,279,0,24,61,0,835,1874,0,0,0,0,0,0,0,0,0,0,0,0,24715
2006,10,Hawaii,496,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
2006,10,Idaho,1335,0,1490,5038,0,113,0,3,7,0,192,868,0,0,0,0,0,0,0,0,0,0,0,0,9046
2006,10,Illinois,33875,0,5323,9732,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49208
2006,10,Indiana,0,0,5470,9964,0,314,0,1,19,0,1,504,0,0,0,0,0,0,0,0,0,0,0,0,16273
2006,10,Iowa,4698,0,24,5694,0,3,0,0,1,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,10576
2006,10,Kansas,0,0,3206,6587,0,247,0,0,4,0,288,524,0,0,0,0,0,0,0,0,0,0,0,0,10856
2006,10,Kentucky,99625,0,5840,12191,0,415,0,17,37,0,996,1993,0,0,0,0,0,0,0,0,0,0,0,0,121114
2006,10,Louisiana,3,0,5830,13067,0,285,0,5,12,0,630,1584,0,0,0,0,0,0,0,0,0,0,0,0,21416
2006,10,Maine,0,0,1332,5896,0,99,0,5,38,0,46,191,0,0,0,0,0,0,0,0,0,0,0,0,7607
2006,10,Maryland,1472,0,1125,5200,0,6,0,0,0,0,38,105,0,0,0,0,0,0,0,0,0,0,0,0,7946
2006,10,Massachusetts,9956,0,1693,1690,0,55,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13508
2006,10,Michigan,11361,0,2035,17772,0,75,0,0,3,0,2,334,0,0,0,0,0,0,0,0,0,0,0,0,31582
2006,10,Minnesota,3963,0,3330,19500,0,151,0,1,13,0,84,767,0,0,0,0,0,0,0,0,0,0,0,0,27809
2006,10,Mississippi,684,0,3228,9702,0,214,0,47,71,0,731,1608,0,0,0,0,0,0,0,0,0,0,0,0,16285
2006,10,Missouri,1464,0,4021,16249,0,182,0,9,24,0,187,1859,0,0,0,0,0,0,0,0,0,0,0,0,23995
2006,10,Montana,501,0,1469,6228,0,150,0,1,8,0,278,1451,0,0,0,0,0,0,0,0,0,0,0,0,10086
2006,10,Nebraska,1927,0,1,3597,0,1,0,0,4,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,5660
2006,10,Nevada,693,0,2294,2382,0,131,0,0,0,0,173,166,0,0,0,0,0,0,0,0,0,0,0,0,5839
2006,10,New Hampshire,1720,0,1514,3237,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6493
2006,10,New Jersey,0,0,1319,1936,0,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323
2006,10,New Mexico,238,0,2502,3758,0,117,0,3,8,0,261,976,0,0,0,0,0,0,0,0,0,0,0,0,7863
2006,10,New York,4129,0,3241,15579,0,64,11,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,23039
2006,10,North Carolina,8884,0,221,13996,0,93,0,5,25,0,985,2215,0,0,0,0,0,0,0,0,0,0,0,0,26424
2006,10,North Dakota,241,0,461,4374,0,25,0,1,3,0,21,182,0,0,0,0,0,0,0,0,0,0,0,0,5308
2006,10,Ohio,0,0,9485,15865,0,460,0,14,44,0,528,947,0,0,0,0,0,0,0,0,0,0,0,0,27343
2006,10,Oklahoma,0,0,4803,9211,0,399,0,14,27,0,895,1821,0,0,0,0,0,0,0,0,0,0,0,0,17170
2006,10,Oregon,48,0,4271,8203,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12812
2006,10,Pennsylvania,138,0,0,49226,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49449
2006,10,Rhode Island,0,0,343,424,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,860
2006,10,South Carolina,1564,0,3517,6273,0,131,0,7,22,0,442,747,0,0,0,0,0,0,0,0,0,0,0,0,12703
2006,10,South Dakota,0,0,650,6073,0,33,0,1,0,0,45,321,0,0,0,0,0,0,0,0,0,0,0,0,7123
2006,10,Tennessee,0,0,7905,11692,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19969
2006,10,Texas,6981,0,16442,34162,0,1144,3,70,90,0,2881,5472,0,0,0,0,0,0,0,0,0,0,0,0,67245
2006,10,Utah,1697,0,1804,5376,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973
2006,10,Vermont,0,0,554,1748,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326
2006,10,Virginia,0,0,7436,12437,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20120
2006,10,Washington,6409,0,6031,9600,0,265,23,2,6,0,643,1457,0,0,0,0,0,0,0,0,0,0,0,0,24436
2006,10,West Virginia,0,0,2569,8331,0,196,0,3,9,0,515,2292,0,0,0,0,0,0,0,0,0,0,0,0,13915
2006,10,Wisconsin,0,0,3949,18096,0,4,0,0,5,0,6,251,0,0,0,0,0,0,0,0,0,0,0,0,22311
2006,10,Wyoming,203,0,818,2340,0,56,12,2,8,0,87,288,0,0,0,0,0,0,0,0,0,0,0,0,3814
2006,9,Alabama,0,0,6257,10357,0,322,0,60,85,0,1306,1808,0,0,0,0,0,0,0,0,0,0,0,0,20195
2006,9,Alaska,0,0,1182,2364,0,85,0,3,3,0,140,201,0,0,0,0,0,0,0,0,0,0,0,0,3978
2006,9,Arizona,3608,0,6370,6862,0,285,0,10,4,0,650,502,0,0,0,0,0,0,0,0,0,0,0,0,18291
2006,9,Arkansas,463,0,2843,8243,0,246,0,1,22,0,694,2193,0,0,0,0,0,0,0,0,0,0,0,0,14705
2006,9,California,12371,0,13433,16155,0,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45311
2006,9,Colorado,806,0,6317,10823,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18384
2006,9,Connecticut,3373,0,1868,2013,0,42,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7583
2006,9,Delaware,0,0,431,914,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357
2006,9,Florida,0,0,16596,13698,0,674,1,6,8,0,541,453,0,0,0,0,0,0,0,0,0,0,0,0,31977
2006,9,Georgia,2763,0,5795,9661,0,332,0,26,46,0,933,1640,0,0,0,0,0,0,0,0,0,0,0,0,21196
2006,9,Hawaii,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552
2006,9,Idaho,1362,0,1706,5209,0,110,0,1,11,0,238,866,0,0,0,0,0,0,0,0,0,0,0,0,9503
2006,9,Illinois,33948,0,4607,8118,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46972
2006,9,Indiana,0,0,5381,8879,0,265,0,0,13,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,15012
2006,9,Iowa,3733,0,11,4437,0,3,0,0,2,0,5,143,0,0,0,0,0,0,0,0,0,0,0,0,8334
2006,9,Kansas,0,0,2809,5754,0,219,0,3,6,0,287,533,0,0,0,0,0,0,0,0,0,0,0,0,9611
2006,9,Kentucky,100938,0,5672,9943,0,487,0,13,31,0,1257,2365,0,0,0,0,0,0,0,0,0,0,0,0,120706
2006,9,Louisiana,0,0,5948,10836,0,253,0,5,6,0,706,1326,0,0,0,0,0,0,0,0,0,0,0,0,19080
2006,9,Maine,0,0,1287,4128,0,141,0,14,29,0,34,158,0,0,0,0,0,0,0,0,0,0,0,0,5791
