AnimalID,breed,sex,receiptnumber,dateimpounded,name,dispositiondate,color,approxweight,agecategory,source,status
2239,doby,m,n/c,2000-07-21,exodus,unknown,['red'],unknown,unknown,holding stray,redeemed
2242,pittbull mix,m,11425 ar,2000-07-21,oden,unknown,['lite brown'],unknown,unknown,holding stray,redeemed
2246,retriever mix collie,f/s,"11352,mc",2000-07-22,unknown,unknown,"['yellow', 'white']",unknown,unknown,holding stray,redeemed
2247,boxer,f,11401wrs,2000-07-23,sasha,unknown,"['brindle', ' white chest']",unknown,unknown,police-day,redeemed
2253,terrier mix,m/n,11423 ar,2000-07-25,unknown,unknown,['tan'],unknown,unknown,holding stray,redeemed
2260,lab,f,"16730,mc",2000-07-29,tooie,unknown,['black'],unknown,unknown,brought-in,redeemed
2261,husky,m/n,"11430,mc",2000-07-29,milo,unknown,"['black', 'white', 'grey']",unknown,unknown,spca,redeemed
2273,husky mix shep,f/s,"11309,jf",2000-07-07,jackie,unknown,"['black', 'tan', 'white']",unknown,unknown,brought-in,sold
2276,shep mix,m/n,n/c,2000-07-19,dozer,unknown,"['black', 'tan']",unknown,unknown,holding stray,passed away
2280,terrier mix,m/n,11386 ar,2000-07-22,demitri,unknown,"['brown', 'white']",unknown,unknown,complaint,sold
2282,shep mix (pup),f/s,11301jf1,2000-07-26,celia,unknown,"['black', 'tan']",unknown,unknown,patrol,sold
2283,lhasa apso,m/n,11433-bp,2000-07-26,sadam,unknown,['beige'],unknown,unknown,holding stray,sold
2288,rott mix shep (pup),m,"11446, bp6",2000-07-27,maverick,unknown,"['black', 'tan']",unknown,unknown,police-day,sold
2293,shepherd,m/n,11342 l.f.,2000-08-02,ducky,unknown,"['black', 'tan']",unknown,unknown,police-day,redeemed
2296,retreiver mix,m/n,"10016,jf",2000-08-03,buddy,unknown,['black some white'],unknown,unknown,complaint,redeemed
28915,guinea pig,f,unknown,2018-02-15,brownie,2018-02-17,"['brown', 'white']",unknown,adult,police-day,redeemed
28920,miniature pinscher,m,di 18-518234 ak,2018-02-18,royce,2018-02-19,"['black', 'tan']",unknown,adult,brought-in,redeemed
28924,terrier mix,m/n,unknown,2018-02-19,unknown,2018-02-20,['golden'],unknown,adult,holding stray,health
28925,"rabbit, baby",m,da 18-539189 db,2018-02-20,bunadic cumberbun (aka bunbun),2018-03-29,"['brown', 'cream', 'orange']",unknown,puppy,brought-in,sold
28926,doberman pinscher,f,unknown,2018-02-20,kiki,2018-02-21,"['black', 'tan']",unknown,young adult,complaint,redeemed
28927,chihuahua,m,unknown,2018-02-20,bossy,2018-02-21,"['white', 'tan']",unknown,adult,brought-in,redeemed
28934,cockapoo,m,di 18-520502 el,2018-02-24,berkely,2018-02-24,['golden'],unknown,adult,complaint,redeemed
28938,patterdale terrier,m,di 18-521938 db,2018-02-27,jack,2018-02-27,"['dk. brown', 'white']",unknown,young adult,holding stray,redeemed
28940,golden retriever,m,di 18-523574 akh,2018-02-27,herschel,2018-02-28,['golden'],unknown,adult,holding stray,redeemed
28950,lab mix,m/n,di 18-526384 ak,2018-03-03,gino,2018-03-04,['brown'],unknown,adult,complaint,redeemed
28957,miniature pinscher,f,di 18-526973 kw,2018-03-05,burleigh,2018-03-05,"['black', 'tan']",unknown,senior,police-night,redeemed
28963,great dane,m/n,di 18-529010 db,2018-03-07,rudy,2018-03-09,"['black', 'white']",unknown,senior,holding stray,redeemed
28966,rottweiler,m,rhf-n/c-ak,2018-03-08,leo,2018-03-08,"['black', 'tan']",unknown,adult,holding stray,ride home free
28972,lhasa apso,f/s,rhf-nc/kc,2018-03-11,molly,2018-03-11,['grey'],unknown,adult,holding stray,ride home free
28979,husky,f/s,rhf-n/c-ak,2018-03-13,lexi,2018-03-14,['white'],unknown,young adult,holding stray,ride home free
28981,weimaraner,m/n,rhf-n/c,2018-03-14,sterling,2018-03-14,['grey'],unknown,adult,holding stray,ride home free
28984,basset hound,f/s,di 18-532045 - db,2018-03-15,daffodil,2018-03-15,"['white', 'brown']",unknown,adult,police-day,redeemed
28987,lab mix,m/n,rhf          akh,2018-03-17,coby,2018-03-17,['black'],unknown,adult,holding stray,ride home free
28991,border collie mix,f,rhf   akh,2018-03-17,bea,2018-03-17,"['black', 'white']",unknown,adult,brought-in,ride home free
28993,shih tzu,f/s,unknown,2018-03-18,sula,2018-03-20,['white'],unknown,senior,police-night,redeemed
28999,husky,f,di 18-533357 ak,2018-03-19,kyle,2018-03-19,['brown'],unknown,young adult,holding stray,redeemed
29000,chihuahua,f,di 18-533363 kc,2018-03-19,cia,2018-03-19,['cream'],unknown,adult,holding stray,redeemed
29002,maltese,f,da 18-541713 db,2018-03-19,pippa  maisie,2018-03-31,['white'],unknown,adult,holding stray,sold
29004,husky,f,di 18-534958 ak,2018-03-21,mishka,2018-03-21,['brown'],unknown,adult,brought-in,redeemed
29006,"bird, pigeon",x,unknown,2018-03-22,unknown,2018-04-13,"['black, grey', 'white']",unknown,adult,brought-in,transferred
29007,"bird, lovebird",unknown,unknown,2018-03-22,unknown,2018-04-03,"['yellow', 'orange']",unknown,adult,holding stray,transferred
29008,springer spaniel mix,f,di 18-535430 db,2018-03-22,khalessi,2018-03-22,"['black', 'white']",unknown,young adult,brought-in,redeemed
29010,boxer/mastiff mix,f,unknown,2018-03-23,bessy,2018-03-23,"['tan', ' black muzzle']",unknown,adult,brought-in,redeemed
29012,shih tzu mix,f/s,di 18-536078 db,2018-03-23,claire,2018-03-24,['grey'],unknown,adult,holding stray,redeemed
29018,golden retriever,f/s,n/c,2018-03-25,goldy,2018-03-26,['golden'],unknown,senior,police-day,redeemed
29026,shih tzu/chihuahua mix,f,di 18-508557 db,2018-03-28,baby girl,2018-03-28,"['chocolate', 'grey brown', ' white']",unknown,adult,brought-in,redeemed
29028,shepherd mix,m/n,dl 18-547906 ak,2018-03-28,gunther,2018-10-19,"['black', 'tan']",unknown,adult,holding stray,transferred
29032,duck tolling retriever,f,unknown,2018-03-30,skye,2018-03-31,"['brown', 'white']",unknown,senior,holding stray,ride home free
29033,beagle mix,m/n,di 18-541686,2018-03-31,koda,2018-03-31,"['brown', 'white']",unknown,adult,brought-in,redeemed
29034,"bird, green cheek conure",unknown,unknown,2018-03-31,unknown,2018-04-03,"['green, red, yellow, grey']",unknown,young adult,holding stray,transferred
29035,treeing walker coonhound,f,unknown,2018-03-31,luna,2018-03-31,"['white, tan, black']",unknown,adult,holding stray,redeemed
29037,"rat, fancy mix 1 male",m,da 18-562090 - akh,2018-04-01,zephyr,2018-05-10,"['white', 'grey on head']",unknown,adult,holding stray,sold
29038,golden retriever,f,unknown,2018-04-02,unknown,2018-04-05,['golden'],unknown,puppy,holding stray,transferred
29041,husky,m,di 18-544063 - kc,2018-04-06,mexico,2018-04-06,"['white', 'black']",unknown,young adult,holding stray,redeemed
29043,puggle,m/n,unknown,2018-04-06,omar,2018-04-06,['tan'],unknown,adult,holding stray,redeemed
29044,maltese,f,unknown,2018-04-06,tia,2018-04-12,['white'],unknown,senior,brought-in,redeemed
29054,"rabbit, american rabbit",x,unknown,2018-04-09,unknown,2018-04-10,['grey'],unknown,unknown,brought-in,transferred
29059,husky/german shep,f,di 18-546068 db,2018-04-10,mishka,2018-04-11,"['red', 'tan']",unknown,unknown,brought-in,redeemed
29061,maltese/westie mix,f,unknown,2018-04-10,mimi,2018-04-11,['white'],unknown,adult,brought-in,ride home free
29070,chihuahua mix,m,di 18-548734,2018-04-14,wimpy,2018-04-17,"['black', 'white']",unknown,unknown,holding stray,redeemed
29072,husky/shepherd mix,f,di 18-549147 ak,2018-04-16,mishka,2018-04-18,"['brown', 'white']",unknown,adult,brought-in,redeemed
29074,heeler,m,di 18-549650 ak,2018-04-17,choo choo,2018-04-19,"['brown', 'white', 'tan']",unknown,adult,holding stray,redeemed
29075,miniature poodle,m/n,di 18-549190 ak,2018-04-17,momo,2018-04-18,['brown'],unknown,adult,holding stray,redeemed
29079,husky,f,rhf - akh,2018-04-18,snow,2018-04-22,"['white', 'grey']",unknown,adult,brought-in,ride home free
29080,husky mix,m/n,di 18-549847 ak,2018-04-19,apollo,2018-04-19,['white'],unknown,young adult,holding stray,redeemed
29083,chihuahua,m,di 18-551747 db,2018-04-20,gatsby,2018-04-24,"['black', 'tan']",unknown,puppy,holding stray,redeemed
29093,catahoula dog,f,di 18-551730,2018-04-23,tokka,2018-04-24,['brown'],unknown,young adult,holding stray,redeemed
29097,lab mix,f,di 18-552320 db,2018-04-25,demone,2018-04-25,['chocolate'],unknown,adult,holding stray,redeemed
29098,shih tzu,f,di 18-553084 akh,2018-04-26,maggie,2018-04-28,"['white', 'black', 'grey']",unknown,young adult,holding stray,redeemed
29102,husky,m,n/a kc,2018-04-27,bronson,2018-04-27,"['white, grey', 'black']",unknown,adult,holding stray,redeemed
29104,brussels griffon,m/n,rhf,2018-04-27,tank,2018-04-27,['black'],unknown,adult,holding stray,ride home free
29106,golden retriever,f/s,di 18-553689 akh,2018-04-27,dixie,2018-04-28,['cream'],unknown,adult,holding stray,redeemed
29112,shiba inu,m,di 18-554159 - kc,2018-04-29,cotter,2018-04-29,['golden'],unknown,adult,brought-in,redeemed
29114,chihuahua,m,rhf - kc,2018-04-29,cornelius,2018-04-29,"['black', 'tan']",unknown,adult,holding stray,ride home free
29120,brussels mastiff mix?,m/n,unknown,2018-05-02,diesel,2018-05-10,['tan'],unknown,senior,holding stray,behavior
29124,terrier mix,m/n,n/a db,2018-05-03,charlie,2018-05-03,['brown'],unknown,young adult,holding stray,ride home free
29132,germ. shepherd,m,18-568918 di ( boarding),2018-05-05,jeckyll,2018-05-24,['black'],unknown,adult,holding stray,redeemed
29133,boxer,m/n,di 18-559583 db,2018-05-05,osric,2018-05-05,"['brown, white,', 'black']",unknown,young adult,holding stray,redeemed
29134,"bird, fancy pigeon",x,unknown,2018-05-05,unknown,2018-05-09,['white'],unknown,adult,brought-in,redeemed
29137,bernese hound,f/s,di 18-559990 ak,2018-05-06,lady,2018-05-06,"['brown', 'white']",unknown,adult,brought-in,redeemed
29144,havanese,m/n,rhf,2018-05-08,unknown,2018-05-09,"['white', 'brown']",unknown,adult,holding stray,redeemed
29145,eng. bulldog,f,vpd incident,2018-05-09,bean,2018-05-11,['white'],unknown,adult,police-day,redeemed
29163,jrt/daschund mix,f,di 18-565288 db,2018-05-16,cali (aka california),2018-05-16,"['tan', 'white']",unknown,adult,holding stray,redeemed
29165,"guinea pig, agouti",f,da 18-599062,2018-05-16,nugget (named by finder),2018-07-30,['brown'],unknown,young adult,brought-in,sold
29170,shep/husky mix,f/s,unknown,2018-05-17,mishka,2019-05-21,"['brown, tan, white']",unknown,adult,seized,transferred
29172,labrador,f/s,di 18-566760,2018-05-18,mila,2018-05-19,['black'],unknown,adult,holding stray,redeemed
29176,pomeranian mix,m/n,unknown,2018-05-21,unknown,2018-05-22,['white'],unknown,young adult,holding stray,redeemed
29181,staffordshire bull terrier,f/s,di 18-568263 ak,2018-05-22,surrey,2018-05-23,"['brown', 'gray', 'white streaks']",unknown,adult,holding stray,redeemed
29184,"guinea pig, abyssinian",f,da 18-606697,2018-05-23,cagney,2018-08-19,"['orange', 'black']",unknown,adult,holding stray,sold
29185,husky mix,m/n,rhf-n/c,2018-05-23,koa,2018-05-23,"['brown', 'tan']",unknown,adult,holding stray,redeemed
29186,chihuahuah mix,m/n,n/a - akh,2018-05-23,mac,2018-05-27,"['black', 'tan']",unknown,adult,holding stray,ride home free
29187,"turtle, red-eared slider",x,unknown,2018-05-23,unknown,2018-05-23,['brown'],unknown,adult,holding stray,health
29196,"bird, cockatiel",x,da 18-629803 db,2018-05-26,bojack birdman (as per sean),2018-10-05,"['grey, yellow', ' orange']",unknown,young adult,holding stray,sold
29200,great pyrenees,f,rhf - n/a-ak,2018-05-28,timber,2018-05-29,['white'],unknown,adult,holding stray,ride home free
29201,"bird, pigeon",x,n/c,2018-05-28,835,2018-05-31,['white'],unknown,adult,holding stray,redeemed
29202,pug,m/n,unknown,2018-05-30,rufus,2018-05-31,"['tan', 'black']",unknown,adult,holding stray,ride home free
29204,shih tzu,m/n,di 18-573791 - kc,2018-06-01,toki,2018-06-01,['black'],unknown,adult,holding stray,redeemed
29206,lab mix catahoula,f/s,di 18-574075 - kc,2018-06-02,jade,2018-06-02,"['black, white, brown, grey']",unknown,adult,holding stray,redeemed
29208,pomeranian,m/n,di 18-574369 - kc,2018-06-03,kobe,2018-06-03,['tan'],unknown,senior,holding stray,redeemed
29210,"bird, budgie",f,unknown,2018-06-03,unknown,2018-06-13,"['blue, white', 'black']",unknown,adult,brought-in,transferred
29212,germ. shepherd,f,di 18-575290 ak,2018-06-03,pobby,2018-06-05,"['black', 'tan']",unknown,young adult,holding stray,redeemed
29214,cav. king charles span.,m,di 18-575787 db,2018-06-04,wyler,2018-06-06,"['tan', 'cream']",unknown,adult,holding stray,redeemed
29217,maltese,m/n,unknown,2018-06-09,monty,2019-11-13,['white'],unknown,adult,holding stray,passed away
29220,husky/shep mix,f,di 18-579049 - akh,2018-06-10,pepper,2018-06-13,"['brown', 'cream']",unknown,adult,holding stray,redeemed
29225,amer. cocker spaniel,f,da 18-589038,2018-06-12,ginger,2018-07-07,['beige'],unknown,adult,brought-in,sold
29228,siberian husky,m/n,unknown,2018-06-12,ti-loup,2018-06-13,['black'],unknown,young adult,holding stray,redeemed
29229,labrador,m/n,rhf-n/c-ak,2018-06-13,jack,2018-06-13,['yellow'],unknown,adult,holding stray,ride home free
29230,labrador,m,rhf-n/c-ak,2018-06-13,kane,2018-06-13,['black'],unknown,young adult,holding stray,ride home free
29231,shiba inu,m,di 18-579770 db,2018-06-13,sunshine,2018-06-15,"['tan', 'white']",unknown,adult,holding stray,redeemed
29235,labradoodle,f,rhf - kc,2018-06-15,daisy,2018-06-15,['golden'],unknown,young adult,holding stray,ride home free
29240,weimaraner,f,rhf,2018-06-16,beza,2018-06-16,['grey'],unknown,senior,holding stray,ride home free
29243,pointer/lab mix,m,di 18-580551 ak,2018-06-17,bulldozer,2018-06-17,"['tan', 'brown']",unknown,adult,holding stray,redeemed
29245,border collie,f,18-582232 diak,2018-06-21,judy,2018-06-21,['black'],unknown,adult,holding stray,redeemed
29246,cane corso,f/s,rhf - kc,2018-06-21,kora,2018-06-21,['black'],unknown,adult,holding stray,ride home free
29248,staff bull terrier/whippet mix,f,di 18-582791 - kc,2018-06-22,kona,2018-06-22,"['brown', 'brindle']",unknown,young adult,holding stray,redeemed
29252,mexican street dog,f,unknown,2018-06-22,tanny,2018-06-22,"['tan', 'black brindle']",unknown,adult,holding stray,ride home free
29253,labrador,m/n,di 18-583560 ak,2018-06-23,buddy,2018-06-24,['yellow'],unknown,senior,holding stray,redeemed
29255,"bird, budgie",m,unknown,2018-06-23,unknown,2018-07-04,"['blue', 'white', ' black']",unknown,adult,holding stray,transferred
29258,eng. bulldog,f/s,rhf - n/c-ak,2018-06-25,lucy,2018-06-27,"['brown', 'brindle', 'white']",unknown,adult,holding stray,ride home free
29260,boxer,m/n,18-584074 di,2018-06-25,chicho,2018-06-25,['tan'],unknown,adult,brought-in,redeemed
29264,eng. setter,m,di 18-584597 db,2018-06-26,finn,2018-06-26,"['black', 'white']",unknown,young adult,holding stray,redeemed
29265,pit bull,f,di 18-585646 akh,2018-06-26,heaven,2018-06-28,"['blue', 'white on chest', 'socks']",unknown,unknown,police-day,redeemed
29267,pomeranian,unknown,di 18-585019 ak,2018-06-26,ruby,2018-06-27,['cream'],unknown,senior,holding stray,redeemed
29270,"bird, love bird",x,unknown,2018-06-29,unknown,2018-07-04,"['blue', 'green']",unknown,young adult,holding stray,transferred
29271,rhodesian ridgeback,f/s,di 18-587171 ak,2018-07-02,zuri,2018-07-02,['black'],unknown,adult,brought-in,redeemed
29272,"bird, domestic pigeon",f,unknown,2018-07-02,unknown,2018-07-06,"['white', 'flecks of black']",unknown,young adult,brought-in,redeemed
29275,amer. staffordshire,f/s,di 18-588166 ak,2018-07-04,stevie,2018-07-04,"['brown', 'white']",unknown,adult,holding stray,redeemed
29276,samoyed,f,di 18-588539 ak,2018-07-04,leia,2018-07-05,['white'],unknown,adult,holding stray,redeemed
29277,chihuahua,m,di 18-588179 ak,2018-07-04,oreo?,2018-07-04,"['white, black', 'tan']",unknown,adult,holding stray,redeemed
29283,chicken,f,unknown,2018-07-06,unknown,2018-08-02,['brown'],unknown,unknown,holding stray,transferred
29287,miniature poodle,f,di 18-589455 db,2018-07-06,annie,2018-07-07,['cream'],unknown,adult,holding stray,redeemed
29288,chi/greyhound mix,f,di 18-589482 db,2018-07-07,lucy,2018-07-07,"['brown', 'white']",unknown,adult,holding stray,redeemed
29289,chihuahua,m/n,di 18-589793 ak,2018-07-07,cyrus,2018-07-08,['tan'],unknown,adult,holding stray,redeemed
29293,labrador,f/s,di 18-589776 - akh,2018-07-08,kayla,2018-07-08,['yellow'],unknown,adult,holding stray,redeemed
29294,husky,m,di 18-590674 ak,2018-07-09,snowden,2018-07-10,['red'],unknown,unknown,holding stray,redeemed
29295,pit bull,m/n,di 18-590294 ak,2018-07-09,boris,2018-07-09,['black'],unknown,adult,brought-in,redeemed
29297,aust. shepherd,f/s,di 18-590571 ak,2018-07-09,clover,2018-07-10,['brown'],unknown,adult,holding stray,redeemed
29306,corgi,f,di 18-592709 ak,2018-07-14,shilo,2018-07-15,"['cream, brown', 'tan']",unknown,adult,patrol,redeemed
29307,lab/border collie mix,f,rhf,2018-07-14,kuma,2018-07-14,"['black', ' white on underside']",unknown,adult,holding stray,redeemed
29311,chihuahua,m/n,di 18-593706 el,2018-07-17,cyrus,2018-07-17,['tan'],unknown,adult,holding stray,redeemed
29314,papillon,m,rhf-n/c ak,2018-07-18,kodi,2018-07-18,"['white, brown', 'tan']",unknown,adult,holding stray,ride home free
29318,basset hound,m,di 18-595119 db,2018-07-19,eeyore,2018-07-25,"['white', 'brown spots']",unknown,young adult,holding stray,redeemed
29319,"rabbit, dwarf lionhead",f/s,da 18-615176 db,2018-07-19,clarkette,2018-09-04,['black'],unknown,young adult,brought-in,sold
29322,spaniel,f/s,di 18-595709 - akh,2018-07-21,ginger,2018-07-22,['tan'],unknown,senior,holding stray,redeemed
29336,bichon bolognese,f/s,di 18-598390 db,2018-07-28,meeko,2018-07-28,['white'],unknown,adult,holding stray,redeemed
29341,"bird, budgie",x,unknown,2018-07-31,unknown,2018-08-14,"['yellow', 'green']",unknown,adult,holding stray,transferred
29342,pug,m/n,di 18-600147 db,2018-07-31,dexter,2018-08-01,"['tan', 'black']",unknown,adult,holding stray,redeemed
29343,amer. staffordshire,m,di 18-600155 sold,2018-07-31,trigga,2018-08-01,['brown'],unknown,adult,holding stray,redeemed
29344,pit/lab/husky mix,m,di 18-600034 db,2018-07-31,hero,2018-08-01,"['black', 'white']",unknown,adult,holding stray,redeemed
29350,"bird, lovebird",x,unknown,2018-08-02,unknown,2018-08-14,"['green', 'orange', 'cream', 'blue']",unknown,adult,holding stray,transferred
29351,miniature pinscher,f,di 18-601161 db,2018-08-03,polly,2018-08-03,"['black', 'tan']",unknown,adult,brought-in,redeemed
29352,maltese/terrier mix,f,di 18-601239 db,2018-08-03,whitney,2018-08-03,"['cream', 'white']",unknown,adult,brought-in,redeemed
29355,springer spaniel,m,di 18-601590 db,2018-08-04,lego,2018-08-04,"['white', 'buff']",unknown,adult,holding stray,redeemed
29356,maltese,m/n,n/a - db,2018-08-04,leon,2018-08-04,['white'],unknown,senior,brought-in,ride home free
29359,terrier mix,m,di 18-601920 - akh,2018-08-05,rodney,2018-08-07,['black white around neck'],unknown,adult,holding stray,redeemed
29360,shiba inu,m,di 18-602615 ak,2018-08-07,kumo,2018-08-07,['cream'],unknown,senior,holding stray,redeemed
29362,husky/shepherd mix,f/s,di 18-602732 db,2018-08-07,lola,2018-08-07,"['black', 'tan']",unknown,adult,holding stray,redeemed
29367,great dane,m/n,di 18-604037 db,2018-08-09,rudy,2018-08-10,"['grey', 'white']",unknown,senior,holding stray,redeemed
29376,husky,f,di 18-605868 db,2018-08-14,luna,2018-08-15,"['white', 'grey']",unknown,young adult,holding stray,redeemed
29381,schnauzer/maltese mix,m/n,di 18-606716 db,2018-08-16,miko,2018-08-17,"['white', 'grey']",unknown,adult,holding stray,redeemed
29382,rhodesian ridgeback/thai mix,f,di 18-606663 db,2018-08-17,alabama,2018-08-17,['tan'],unknown,young adult,holding stray,redeemed
29383,poodle mix,f/s,rhf,2018-08-17,sacha,2018-08-17,['cream'],unknown,adult,holding stray,ride home free
29384,jindo,f,di 18-608683 ah,2018-08-18,hana,2018-08-21,['golden'],unknown,young adult,brought-in,redeemed
