AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO
8962;Newfoundland X Husky;;F/S;15596-TU;2004-06-27;20005;Cyan;200;;Black & White;;95lbs;;COMPLAINT;Redeemed;0
8964;Border Collie X;;F;;2004-03-30;40031;Laxia;400;;Black & White;;70 lbs;;HOLDING STRAY;Ride Home Free;0
8965;Lab X Ret.;;M/N;;2004-04-01;40018;Love;400;;Red & Whte;;50lbs.;;HOLDING STRAY;Ride Home Free;8
8969;Lab;;F/S;;2004-04-21;40017;Lady;400;;Choco Lab;;60lbs.;;HOLDING STRAY;Ride Home Free;8
8970;Chesapeake X;;F/S;;2004-05-15;40038;Tasha;400;;Brown;;50lbs.;;HOLDING STRAY;Ride Home Free;17
8972;Golden Retriever;;M/N;15598JF;2004-06-28;20082;Shadow;200;;Gold;;90 lbs.;;HOLDING STRAY;Redeemed;8
8973;Shepherd  X;;M/N;MC;2004-05-26;40054;Amigo;400;;Brown & Brindle;;95 lbs;;HOLDING STRAY;Ride Home Free;0
8978;Lab X;;M/N;;2004-06-29;40031;Winston;400;;Red & Blonde;;65 lbs;;BROUGHT-IN;Ride Home Free;0
8979;Husky X Shep;;M/N;15301 BC3;2004-06-29;20053;Cai;200;;Black & Cream;;;;BROUGHT-IN;Redeemed;12
8980;Pekingese X;;F;15299wrs;2004-06-05;20005;;200;;Tan & Beige & White;;5 lbs;;BROUGHT-IN;Redeemed;0
8982;Shepherd X Collie;;M;15501 kd;2004-06-24;20074;;200;;Black & Tan;;65 lbs;;POLICE-DAY;Redeemed;0
8983;Golden Retriever;;F;ks19;2004-05-24;40029;Snowy;400;;Blonde;;50 lbs;;HOLDING STRAY;Ride Home Free;0
8984;German Shepherd Dog;;M;15282jc8.;2004-05-28;40047;Johnny;400;;Black & Tan;;70 lbs;;COMPLAINT;Ride Home Free;20
8985;Husky X;;F/S;;2004-05-16;40000;Anna;400;;Gold;;;;HOLDING STRAY;Ride Home Free;5
8989;Shepherd X Akita;;M;15474 kd;2004-07-05;20074;Chomper;200;;Black &  Cream;;;;BROUGHT-IN;Redeemed;5
8991;Pitbull  X  Staffie;;F;15462JF;2004-07-05;20029;Asia;200;;Tan & White;;50lbs;;;Redeemed;5
8995;Shih Tzu;;F/S;15464 15465;2004-07-06;20082;Britney;200;;Brown & White & Black;;;;;Redeemed;0
8997;Shepherd X;;M;15425jc8;2004-07-06;40041;Churchill;400;;Black & Tan;;55 lbs;;HOLDING STRAY;Ride Home Free;0
8999;Dachsund;;M;15306 BC3;2004-07-07;20082;Kimmy;200;;Tan;;4 lbs;;HOLDING STRAY;Redeemed;8
9005;Border Collie;;M/N;15472,MC;2004-07-08;20048;Mickey;200;;Black & White;;50 lbs;;HOLDING STRAY;Redeemed;0
9010;Siberian Husky;;M/N;NC;2004-07-08;20012;Sawyer;200;;Tan & White;;40 lbs;;OTHER;Redeemed;0
9011;Labrador;;F/S;15476 kd;2004-07-09;20048;Gaelle;200;;Black;;55 lbs;;HOLDING STRAY;Redeemed;14
9012;German Shepherd X;;M/N;ks19;2004-07-09;40094;Blue;400;;Tan;;65 lbs;;HOLDING STRAY;Ride Home Free;0
9018;Collie X;;F;14359,NP;2004-07-10;20053;Maggie;200;;Black & White & Brown;;70lbs;;HOLDING STRAY;Redeemed;14
9021;Husky X;;M;15308 BC3;2004-07-12;20074;Ceto;200;;Grey & Tan;;60lbs;;COMPLAINT;Redeemed;22
9024;Husky;;F;15414,MC;2004-07-12;20094;Frankie;200;;Black & White;;45 lbs;;HOLDING STRAY;Redeemed;12
9026;Cocker X;;M/N;15405 ks19;2004-07-12;20053;Tubby;200;;Tan;;30 LBS;;BROUGHT-IN;Redeemed;12
9027;Great Pyrenees;;M/N;TU;2004-07-13;40031;Samson;400;;White;;100lbs;;SPCA;Ride Home Free;5
9030;Shepherd  X;;F;JN 12;2004-07-14;40059;;400;;Black & Cream;;55 lbs;;HOLDING STRAY;Ride Home Free;12
9031;Lab X Pit;;F;TU;2004-07-14;40073;Sadie;400;;Black;;40 lbs;;HOLDING STRAY;Ride Home Free;22
9039;Lab X;;F;15416-TU;2004-07-15;20016;Shmitty;200;;Black with White Chest;;40 lbs;;BROUGHT-IN;Redeemed;14
9049;German Shep;;F/S;15408,MC;2004-06-09;20030;Sunshine;200;;Tan & Black;;;;BROUGHT-IN;Sold;21
9053;Cockatiel;;;15454 ar;2004-06-30;20009;Mohawk;200;;Grey & White & Yellow;;;;OTHER;Redeemed;0
9054;Malamute;2004-10-07;M/N;15319 DT;2004-07-01;20029;Niska the Happy Husky;200;;Black & White;;70 lbs;;POLICE-EMERGENCY;Sold;20
9057;Border Collie X;;M/N;MC;2004-07-17;40037;White Fang;400;;White with Brown;;40 lbs;;BROUGHT-IN;Ride Home Free;21
9062;Mini Poodle;;M/N;JF13;2004-07-18;40037;Shadow;400;;Black;;8 lbs;;COMPLAINT;Ride Home Free;21
9071;Maltipoo;;M/N;JN12;2004-07-19;40074;Malty;400;;White;;;;HOLDING STRAY;Ride Home Free;12
9074;German Shorthair Pointer;;M;ks19;2004-07-20;40000;Kaiser;400;;White & Brown;;80 lbs;;HOLDING STRAY;Ride Home Free;0
9075;Shepherd  X;;F/S;14365,DT;2004-07-20;20044;Ruby;200;;Black & Tan;;45 lbs.;;HOLDING STRAY;Redeemed;14
9080;Sheltie;;F;;2004-07-21;40016;;400;;Tan &  White;;;;HOLDING STRAY;Ride Home Free;12
9081;Corgi X;;M/N;15428gp;2004-07-21;20016;Tyson;200;;Black;;15lbs;;HOLDING STRAY;Redeemed;12
9082;Rottweiler;;F/S;15321 ks;2004-07-21;20074;Jessie;200;;Black & Tan;;;;HOLDING STRAY;Redeemed;12
9084;Staffordshire Bull Terrier;;M;JF;2004-07-22;40058;Hoover;400;;White & Tan;;55lbs;;HOLDING STRAY;Ride Home Free;0
9093;Rabbit;;M;JF13;2004-07-26;40012;Eeyore;400;;Grey;;20lbs;;HOLDING STRAY;Ride Home Free;5
9096;Labrador;;F;15443,JN;2004-07-27;20064;Lilo;200;;Black;;40 lbs.;;PATROL;Redeemed;14
9103;Bassethound;;F;KD;2004-07-30;40023;Barney;400;;Black & White & Brown;;45 lbs;;HOLDING STRAY;Ride Home Free;21
9105;Labrador Retriever X;;M/N;;2004-07-31;40089;Cino;400;;Yellow;;65 lbs;;HOLDING STRAY;Ride Home Free;20
9106;Malamute;2004-06-26;M/N;15458,MC;2004-06-20;20037;Zak;200;;Black & Silver;;50lbs;;HOLDING STRAY;Sold;21
9107;Dachshund;;M/N;N/C;2004-06-22;20000;Frankie;200;;Brown;;10 lbs;;BROUGHT-IN;Sold;0
9108;Chow Mix;;F/S;JF;2004-08-04;40041;Grizzly Bear;400;;Brown Brindle;;80lbs;;HOLDING STRAY;Ride Home Free;21
9113;Maltese X;;F/S;15419,MC;2004-06-25;20035;Lou Lou;200;;White;;15lbs.;;SPCA;Sold;17
9114;Shep X Retriever;2004-06-12;F/S;15456,MC;2004-06-02;20038;Sheba;200;;Tan;;80lbs;;POLICE-EMERGENCY;Sold;8
9117;Poodle X Terrier;2004-10-07;F/S;15403 bc3;2004-06-29;20073;Cassi;200;;White & Black;;15 lbs;;HOLDING STRAY;Sold;22
9120;Lab;;F;;2004-08-08;40059;Bluey;400;;Black;;70 lbs;;HOLDING STRAY;Ride Home Free;613
9122;Collie;;F;14372 Amy;2004-08-10;20094;;200;;Sable & White;;50 lbs;;BROUGHT-IN;Redeemed;22
9130;Pitbull;;M;14384wrs;2004-08-11;20017;Thor (?);200;;White;;80 lbs;;HOLDING STRAY;Redeemed;22
9132;Doby X Rotty;;M;14380JF13;2004-08-11;20059;Tonka;200;;Black with Brown;;35 lbs;;BROUGHT-IN;Redeemed;0
9133;Husky;2004-10-16;F/S;15622,MC;2004-07-09;20045;Aurora;200;;Silver & Black;;60 lbs;;COMPLAINT;Sold;20
9134;Yorkshire X Havanese;;M/N;JF13;2004-08-12;20079;Fraser;200;;Black & White;;17lbs;;POLICE-DAY;Redeemed;0
9135;Shih Tsu;;F/S;Jez;2004-08-12;40007;Lacey;400;;White;;10lbs;;HOLDING STRAY;Ride Home Free;5
9150;Samoyed;;M;TU;2004-08-16;40073;Sky;400;;White;;75 lbs;;HOLDING STRAY;Ride Home Free;12
9151;Rottweiler;;F/S;15340-TU;2004-08-17;20056;Jessy;200;;Black & Tan;;50 lbs.;;HOLDING STRAY;Redeemed;12
9153;Shepherd X;;F;AH;2004-08-17;40048;Jessie;400;;Brown & Black;;;;HOLDING STRAY;Ride Home Free;12
9154;Husky;;F;ks19;2004-08-17;40009;Shadow;400;;Silver & White;;60 lbs;;BROUGHT-IN;Ride Home Free;0
9163;Shepherd  X;;M;;2004-08-18;40031;Jimmy;400;;Black & Tan;;100 lbs;;HOLDING STRAY;Ride Home Free;12
9166;Boxer;;M/N;15605;2004-08-19;20053;Deaf Jam;200;;White & Black Spots;;80lbs.;;BROUGHT-IN;Redeemed;0
9168;Chow X;;M;15604;2004-08-19;20058;Boomer;200;;Tan;;30lbs.;;PATROL;Redeemed;0
9172;Pug;2004-07-24;M/N;15444 JN12;2004-07-19;20013;Spade/Chico;200;;Fawn & Black;;10lbs;;HOLDING STRAY;Sold;8
9173;Shepherd  X;;F/S;15327, MC;2004-07-26;20010;Ruby;200;;Black & Tan;;45 lbs;;HOLDING STRAY;Sold;12
9174;Shep X Malamute;;M/N;MC;2004-08-20;40082;Homer;400;;Black & Tan;;110 lbs;;HOLDING STRAY;Ride Home Free;0
9175;Shep X;;F/S;15608,MC;2004-08-20;20072;Frappucino;200;;Tan & Black;;50 lbs;;BROUGHT-IN;Redeemed;0
9176;Pomeranian;;M/N;15607,MC;2004-08-21;20082;Mikey;200;;Tan;;15lbs.;;HOLDING STRAY;Redeemed;0
9177;Lab X;;F/S;JF13;2004-08-21;40048;Louise;400;;Black;;50 lbs.;;HOLDING STRAY;Ride Home Free;0
9179;Shep X Chow;2004-08-14;F/S;14387 ks;2004-07-29;20064;Diana;200;;Tan &  Black;;40 lbs;;SPCA;Sold;12
9182;Lab;;F;15620 ks;2004-08-23;20082;Coco Bear;200;;Chocolate;;50 lbs;;HOLDING STRAY;Redeemed;22
9183;Lab;;M/N;MC;2004-07-31;40074;Roame;400;;Tan;;100 lbs;;HOLDING STRAY;Ride Home Free;21
9186;Australian Shep;;M/N;15613 gp;2004-08-25;20059;Tobi;200;;Merle;;45lbs;;BROUGHT-IN;Redeemed;19
9188;Pit Bull;;M/N;14373 JN12;2004-08-01;20079;Hungi;200;;Tan;;90lbs;;COMPLAINT;Redeemed;17
9191;Border Collie X;;M/N;MC;2004-08-01;40020;;400;;Black & White;;;;HOLDING STRAY;Ride Home Free;21
9192;Lhasa Apso;;M;14368,MC;2004-08-01;20007;Rocky;200;;Blonde;;30 lbs;;HOLDING STRAY;Redeemed;20
9195;Golden Ret;;F;15446 GP21;2004-08-03;20041;Jaspar;200;;Blonde;;55lbs;;HOLDING STRAY;Redeemed;21
9197;Husky X;;M/N;JN12;2004-08-04;40059;Al;400;;White;;65 lbs;;COMPLAINT;Ride Home Free;22
9208;Terrier X;;M/N;Amy;2004-08-05;40004;Max;400;;Black & White;;60lbs;;HOLDING STRAY;Ride Home Free;0
9209;Yellow Lab X Husky;;F/S;15626,MC;2004-08-05;20008;Maggie;200;;Beige & Black;;15lbs;;BROUGHT-IN;Sold;17
9210;Pointer X;;M;MC;2004-08-05;40048;Memphis;400;;Black & White & Grey Spots;;60 lbs.;;HOLDING STRAY;Ride Home Free;0
9217;Collie X;;F/S;MC;2004-08-07;40004;Raven;400;;Black;;60 lbs;;POLICE-DAY;Ride Home Free;14
9220;Heeler X;;M/N;;2004-08-07;20031;Oscar;200;;Brindle & White;;70lbs;;BROUGHT-IN;Redeemed;0
9227;Lab X;;F;MC;2004-08-27;40020;Happy;400;;Brown;;55 lbs;;HOLDING STRAY;Ride Home Free;21
9228;Lab X Boxer;2004-07-03;M/N;15343 Amy;2004-06-26;20072;Samson;200;;Brindle;;50 lbs;;HOLDING STRAY;Sold;17
9229;Border Collie;;M/N;15619 ks;2004-08-27;20035;Zack;200;;Tri Colour;;45 lbs.;;HOLDING STRAY;Redeemed;14
9232;Malamute X Shep;;M/N;15624 Amy;2004-08-27;20023;Homer;200;;Black & Tan;;110;;HOLDING STRAY;Redeemed;0
9239;Shep X;;F/S;;2004-08-31;40000;;400;;Black & Tan;;;;HOLDING STRAY;Ride Home Free;5
9252;Wolfhound X;;M/N;14388 KM;2004-08-12;20056;Kobe;200;;Black & White;;40 lbs;;HOLDING STRAY;Redeemed;22
9253;Cocker Spaniel;;F;15347 Amy;2004-08-15;20053;Angie;200;;Beige;;20lbs;;POLICE-EMERGENCY;Redeemed;21
9255;Shep X Lab;;F;15338 Amy;2004-08-16;20056;;200;;Tan & White;;70 lbs;;COMPLAINT;Redeemed;22
9256;Shep X Lab;;M/N;15338 Amy;2004-08-16;20073;Topaz;200;;Tan & White;;75 lbs;;COMPLAINT;Redeemed;22
9266;Shepherd;2004-09-13;F/S;15641 js;2004-08-09;20010;Aria;200;;Black & Tan;;50 lbs;;COMPLAINT;Sold;22
9272;Chocolate Lab;;M/N;15678 BC3;2004-09-07;20079;Booker;200;;Brown;;65 lbs;;HOLDING STRAY;Sold;0
1157;Shiba Inu X Chow X;;F;7254, Bill;1999-09-26;20026;;200;;Black;;;;;Redeemed;17
1160;Rottweiler;;F;9568 l.f.;1999-09-27;20044;;200;;Black & Tan;;;;;Sold;22
1166;Rott;;F;9561, Joy;1999-10-01;20006;Kato;200;;Black & Tan;;;;;Redeemed;17
1168;Chow;;M;9139 JF1;1999-10-03;20013;Roberto;200;;Red;;;;;Redeemed;17
1172;Shep X;;F/S;9578S-#4;1999-10-07;20007;Moxey;200;;Black & White;;;;;Redeemed;15
1174;Golden Lab;;F;9579S-TU;1999-10-07;20048;Keeley;200;;Golden Blonde;;;;;Redeemed;10
1179;Rott X;1999-08-25;F/S;9580-s   TU;1999-08-16;20027;Jessy;200;;Black & Tan;;;;;Sold;0
1180;Golden Retiever X;1999-08-18;M/N;8790,Bill no ch per BF;1999-08-16;20037;Lewis;200;;Gold;;;;;Sold;5
1181;Setter X;;M/N;9595, BF;1999-08-17;20032;Miracle;200;;Black & Tan;;;;;Sold;10
1185;Shep X;1999-09-09;M/N;9237,Al,9608,MC 7;1999-09-04;20032;Chewie;200;;Black;;;;;Sold;15
1189;Terrier X;1999-09-29;M/N;9626, Al;1999-09-22;20028;Spark;200;;Brown & White & Black;;;;;Sold;1
1190;Cockapoo;;F/S;;1999-09-27;20040;Lucy;200;;Black with Grey on muzzle;;;;;Behavior;17
1193;Shep X (Dingo accord. to owner;;M;9593 l.f.;1999-10-01;20025;Doobie;200;;Brown & Black Brindle;;;;;Redeemed;9
1197;Pitbull;;M;9629-TU;1999-10-05;20044;Koko;200;;White & Brown;;;;;Redeemed;0
1201;Lab X;;M/N;9619, MC 7;1999-10-07;20087;Milo;200;;Gold;;;;;Sold;5
1204;Husky X;1999-10-18;M/N;9705s,Jim;1999-10-08;20022;Cisco;200;;Tan;;;;;Sold;1
1206;Shih Tzu X;;F;9586, MC 7;1999-10-08;20063;Chewbie;200;;Black w/Grey;;;;;Redeemed;0
1207;Chihuahua X;;F/S;9604,MC 7;1999-10-08;20013;;200;;Tan;;;;;Sold;9
1208;Rotty;;F;9583,MC,9620,FB;1999-10-09;20011;Asia;200;;Black & Tan;;;;;Sold;0
1209;Border X Heeler  (pup);;F;9588, Bruce;1999-10-09;20003;Patches;200;;Black & White;;;;;Sold;0
1210;Doby;;F;9631,FB;1999-10-09;20062;Stella;200;;Brown;;;;;Sold;0
1214;Siberian Husky;;F;9597, Bruce;1999-10-12;20040;;200;;Black & White;;;;;Redeemed;5
1215;Pit X;;M/N;9606, MC 7;1999-10-13;20019;Tuxedo;200;;Black & White;;;;;Redeemed;10
1224;Akita X  Rott;;F/S;8506, 9605 TU;1999-10-14;20031;Tenny;200;;Tan;;;;;Sold;15
1226;Samoyed;;F/S;9607S AR#15;1999-10-14;20008;Shandi;200;;White;;;;;Redeemed;5
1227;Samoyed;;M;9607S AR#15;1999-10-14;20006;Snow;200;;White;;;;;Redeemed;5
1229;Labrador Retreiver;;M/N;9643 JF 17;1999-10-15;20019;Charlie;200;;Black;;;;;Sold;6
33924;Poodle X;;F;N/a - DB;2022-12-01;;Juno;400;2022-12-01;Black;;;Adult;BROUGHT-IN;Ride Home Free;
33930;Germ. Shepherd;;M;DI 23-168931 HB;2022-12-13;;Bear;200;2023-01-04;Brown & black;;;Young Adult;HOLDING STRAY;Redeemed;
33938;Cat - DSH;;M/N;N/A -;2022-12-18;;Buttercup;200;2022-12-22;Black;;;Adult;BROUGHT-IN;Redeemed;VPD
33943;Germ. Shep/Labrador Ret.;;M/N;DI 22-312810 DB;2022-12-19;;Oisin (Osheen);200;2022-12-21;Black/Tri color;;;Adult;HOLDING STRAY;Redeemed;09
33954;Labrador;;M;DI 22-315093 DB;2022-12-29;;Davos;200;2022-12-30;White;;;Adult;BROUGHT-IN;Redeemed;
33967;Pit X;;F;DI 23-175991 HB;2023-01-15;;Huanxi;200;2023-01-16;Grey & White;;;Adult;HOLDING STRAY;Redeemed;09
33985;Australian Shepherd X;2023-02-24;M/N;DA 23-198792 DB;2023-01-28;;Cruz (new name) Cosmo;200;2023-03-08;Blue Merle w/ white;;45lbs;Young Adult;BROUGHT-IN;Sold;
33987;Yorkie Terrier X;;M;RHF DL 23-181714;2023-01-29;;Buddy;200;2023-01-29;Brown/Black/White;;;Puppy;BROUGHT-IN;Redeemed;
33989;Pomeranian;;M/N;Redeemed-n/c -an;2023-01-30;;Pesser;200;2023-01-31;White;;;Adult;VPD IMPOUND;Redeemed;11
33996;Germ. Shepherd;;F;N/a - HB;2023-02-07;;Buddha;400;2023-02-07;Black, tan w/cream;;;Senior;VPD IMPOUND;Ride Home Free;
33999;Shepherd/Lab X;;F;DI 23-186899 - RG;2023-02-08;;Mooney;200;2023-02-08;Tan;;;Young Adult;HOLDING STRAY;Redeemed;
34004;Maltipoo;;F;DI 23-188086 GK;2023-02-11;;Lily;200;2023-02-11;Brown/golden;;;Young Adult;VPD IMPOUND;Redeemed;
34005;Germ. Shepherd;;M;DI 23-188394 DL;2023-02-12;;Whisky;200;2023-02-13;Black;;;Young Adult;HOLDING STRAY;Redeemed;11
34008;Lab/Cattle Dog X;;M/N;DI 23-189103 HB;2023-02-14;;Rambo;200;2023-02-14;Tan w/white;;;Adult;BROUGHT-IN;Redeemed;
34011;Australian Shepherd;2023-02-24;F/S;DA 23-200122 - DL;2023-02-15;;Star now Charlie;200;2023-03-12;Black/Tan & White;;9.4kg / 20.75 lbs;Puppy;BROUGHT-IN;Sold;
34020;American Akita;;F;DI 23-191152 DL;2023-02-19;;Sky;200;2023-02-21;Golden Brown;;;Young Adult;BROUGHT-IN;Redeemed;
34025;Spaniel X;;M;DI 23-194331 - HB;2023-02-26;;Kado;200;2023-02-28;Tan & cream;;;Senior;HOLDING STRAY;Redeemed;
34033;Shepherd X;;F;DI 23-196389 - DL;2023-03-02;;Princess Leia;200;2023-03-03;black/brown/white;;;Young Adult;HOLDING STRAY;Redeemed;4
34044;Pit Bull;;F;DI 23-201134 DL;2023-03-14;;Bella;200;2023-03-14;Black and White;;;Adult;HOLDING STRAY;Redeemed;ACO42 & 40
34046;Toller/Spaniel X;;M;DI 23-202781;2023-03-17;;Shelby;200;2023-03-18;Blonde w/white;;;Puppy;BROUGHT-IN;Redeemed;
34053;German Short Haired X;2023-12-14;F/S;;2023-03-21;;Jaada;100;2023-12-14;Brown/Tan;;41 kg / 90lbs;Adult;SEIZED;Transferred;
34058;Cat - DSH;;M/N;;2023-03-23;;;100;2023-03-23;Black & White;;;Young Adult;HOLDING STRAY;Transferred;
34062;Pit Bull;;F;DI 23-207263 - DL;2023-03-25;;Sadie;200;2023-03-28;Black & White;;;Adult;HOLDING STRAY;Redeemed;
34070;Eng. Bulldog;;F;DI 23-206419 DL;2023-03-26;;Lily;200;2023-03-27;White w/ Black;;;Adult;HOLDING STRAY;Redeemed;ACO 43 Shane Burnham
34072;Husky;;F;DI 23-208078 DB;2023-03-27;;Kita;200;2023-03-29;Grey & White;;;Adult;HOLDING STRAY;Redeemed;ACO 43
34082;Corgi;;M/N;DI 23 - 208982 - RG;2023-03-30;;Coco;19;2023-03-31;Orange/White;;;Adult;HOLDING STRAY;Redeemed;ACO04
34092;Pit Bull;;M;DI 23 - 215340 HB;2023-04-04;;Stallone;200;2023-04-17;Tan & white;;;Puppy;HOLDING STRAY;Redeemed;
34104;Maltese;;F/S;23-213777;2023-04-13;;Sugar;200;2023-04-13;White;;;Senior;HOLDING STRAY;Redeemed;04
34109;German Shepherd;;M;DI 23-215700 HB;2023-04-18;;Cabello;200;2023-04-18;Black w/Brown Socks;;;Young Adult;BROUGHT-IN;Redeemed;ACO11
34127;Pitbull;;M;DI 23-220575 -DL;2023-04-30;;Odie;200;2023-05-02;Tan & White;;;Adult;BROUGHT-IN;Redeemed;
34130;German Shepherd;;F;DI 23-221716 - DL;2023-05-01;;Rocket;200;2023-05-04;Black & Brown;;;Young Adult;HOLDING STRAY;Redeemed;ACO10
34132;Golden Retriever X;;;DI 23 - 222523 - DL;2023-05-03;;Coco;200;2023-05-04;Golden;;;Senior;HOLDING STRAY;Redeemed;
34136;Chicken;;F;;2023-05-05;;Princess Lay-a (new name);100;2023-05-11;Brown & Red;;;Adult;TRANSFERRED;Transferred;ACO42
34137;Rottweiler;;M;N/a -;2023-05-05;;Loki;400;2023-06-13;Black and Tan;;;Young Adult;BROUGHT-IN;Ride Home Free;
34144;Aust. Shep/Border Collie X;;F/S;DI 23-224999;2023-05-09;;Saxa;200;2023-05-10;White & Brown;;;Adult;HOLDING STRAY;Redeemed;ACO 06 MARCHAND
34146;French Bulldog;;F;DI 23-232245 - DL;2023-05-10;;Stitch;08;2023-05-26;Tan w/white;;;Adult;BROUGHT-IN;Redeemed;
34157;Maltipoo;;F;RHF - RG;2023-05-13;;Liah;400;2023-06-13;Beige;;;;HOLDING STRAY;Ride Home Free;
34166;Guinea Pig, American;;F;DA 23-233627;2023-05-18;;Elsa;Bunny Lane;2023-05-27;Calico;;;Young Adult;TRANSFERRED;Sold;
34190;Boston Terrier;;F;DI 23 - 234615 - RG;2023-05-29;;Ruby;200;2023-05-29;Brown & white;;;Adult;HOLDING STRAY;Redeemed;ACO43
34193;Terrier X;;F/S;DI 23 -  235333;2023-05-30;;Pickle;200;2023-05-30;Tan;;;Adult;HOLDING STRAY;Redeemed;ACO11
34194;Havanese/Shih Tzu X;;F/S;n/a - HB;2023-05-31;;Coconut;400;2023-06-01;Brown & White;;;Adult;HOLDING STRAY;Ride Home Free;ACO10
34199;Lab X;;F;23-237109 - RG;2023-06-02;;Poppy;21;2023-06-02;Black w/ white markings;;;Adult;BROUGHT-IN;Redeemed;
34202;Chihuahua;2023-06-09;F/S;DA 24-201996 JA;2023-06-04;;Darling (now Dolly);200;2024-03-26;Cream;;;Adult;BROUGHT-IN;Sold;ACO40
34214;Bird, Cockatiel;;M;;2023-06-06;;Loved (new name);100;2023-06-08;White/Grey/Yellow;;;Adult;BROUGHT-IN;Passed Away;
34219;Chihuahua X;;F;DI 23 - 239540 - RG;2023-06-07;;Kali;21;2023-06-08;White w/ beige;;;Senior;VPD IMPOUND;Redeemed;
34229;Great Dane;;F;DI 23-240244 - RG;2023-06-09;;Phoebe;19;2023-06-13;Black & White;;;Senior;HOLDING STRAY;Redeemed;ACO 06
34233;Catahoula Mastiff X;2023-07-05;M/N;DA 23-264177 - HB;2023-06-11;;Bunk (new name) Snickers;200;2023-08-10;Brown w/ Black;;;Young Adult;BROUGHT-IN;Sold;
34240;Rat, Fancy x 2 Male;;M;DA 23-250799;2023-06-16;;Chibs & Otto (new names);200;2023-07-12;Brown & White;;;Adult;HOLDING STRAY;Sold;06
34247;Pit Bull;;M;;2023-06-19;;;100;2023-06-19;Grey;;;Young Adult;SPCA;Transferred;43
34259;Lab X;;F;DI 23-245504 $105 Paid HB;2023-06-24;;Mia;200;2023-06-25;Golden w/white;;;Adult;HOLDING STRAY;Redeemed;ACO4
34264;Blackmouth Cur X;2023-09-21;F/S;DA 23-300822;2023-06-26;;Georgia (new name) Christina;200;2024-01-12;Brown with white;;;Puppy;HOLDING STRAY;Sold;06
34270;Amer. Bulldog;;M;DI 23 - 246961 - HB;2023-06-28;;Jaxxun;200;2023-06-29;Tan & White;;;Adult;HOLDING STRAY;Redeemed;11
34272;Husky X;;M/N;N/A - RG;2023-06-28;;Kevin;400;2023-06-28;Grey, Black & White;;;;HOLDING STRAY;Ride Home Free;40 & 42
34274;Pomeranian;2023-07-20;M/N;DA 24 - 200061;2023-06-29;;Dougie (new name, Dog);200;2024-03-12;Tan & Black;;;Adult;HOLDING STRAY;Sold;ACO6
34275;Chihuahua X;;M/N;DI 23-247753 DB;2023-06-29;;Oreo;200;2023-06-30;Black w/ white;;;Senior;HOLDING STRAY;Redeemed;06
34284;Lab Mix;;M/N;RHF;2023-07-04;;Chester;400;2023-07-05;Beige and white;;;Adult;HOLDING STRAY;Ride Home Free;43
34285;Love Bird;;M;DI 23 - 249527 - HB;2023-07-04;;Peaches;200;2023-07-05;Yellow w orange head;;;;HOLDING STRAY;Redeemed;43
34295;Bird, Budgie;;X;DA 23 - 270940 - CH;2023-07-10;;Kim Chi (new name);200;2023-08-27;Yellow w/ white cheeks;;;Young Adult;BROUGHT-IN;Sold;
34296;Beagle;;M;DI 23 - 251910 HB;2023-07-10;;Tuff;200;2023-07-11;Brown and white;;;Adult;BROUGHT-IN;Redeemed;
34299;Pit Bull;;F/S;DI 23-252659 DB;2023-07-12;;Amy;200;2023-07-13;White w/ Black;;;Adult;HOLDING STRAY;Redeemed;ACO40
34301;Labrador;;F;DI 23 - 252346 HB;2023-07-12;;Millie;200;2023-07-12;Golden;;;Adult;HOLDING STRAY;Redeemed;
34303;Cockapoo/Spaniel X;;M;N/a - RG;2023-07-14;;Cody;400;2023-07-14;Red w/white on chest;;;Adult;HOLDING STRAY;Ride Home Free;ACO4
34307;Shih Tzu;;F;DI 23-253410 - RG;2023-07-15;;Pepper;20;2023-07-15;Grey/Black & White;;;Adult;HOLDING STRAY;Redeemed;ACO6
34310;Catahoula Dog;;M/N;DI 23-254602 - HB;2023-07-17;;Rambo;200;2023-07-18;Tan;;;Senior;BROUGHT-IN;Redeemed;
34311;Turtle;;F;DI 23 - 254066 - RG;2023-07-17;;Turtle;200;2023-07-17;Grey & Brown;;;Adult;HOLDING STRAY;Redeemed;10
34312;Germ. Shepherd;;M;N/a - DB;2023-07-17;;Keno;200;2023-07-21;Black w/Tan;;;Adult;HOLDING STRAY;Redeemed;ACO43
34317;Bird, Zebra Finch x2;;M;DA 23-266099 DB;2023-07-21;;Zuzu and Zaza (new name);200;2023-08-15;Grey/Black & Cream/Tan;;;Adult;BROUGHT-IN;Sold;
34320;Germ. Shepherd;;M;DI 23-256757 - HB;2023-07-23;;Pluto;200;2023-07-23;Beige & Black;;;Young Adult;HOLDING STRAY;Redeemed;ACO06
34321;Bichon Frise;;M;Qualifies for RHF;2023-07-23;;Fendi;400;2023-07-24;White;;;;HOLDING STRAY;Ride Home Free;06
34322;Spaniel X Pom;;M/N;DI 23-257091 - HB;2023-07-24;;Moose;200;2023-07-24;Black;;;Senior;HOLDING STRAY;Redeemed;06
34324;Rat, Fancy Hooded x 2 Male;;M;DA 23 - 263872 - HB;2023-07-28;;Kuzco and Kronk (New name);200;2023-08-09;Cream & White, Grey/Brown;;;Young Adult;HOLDING STRAY;Sold;
